annotation,start,end,duration,type
Partic_RT,1667378814.505031,1667378815.545031,1.0399999618530273,
Partic_LT,1667378814.509031,1667378815.509031,1,
Partic_RC,1667378819.085031,1667378820.085031,1,
Partic_MID,1667378819.085031,1667378820.085031,1,
Partic_LC,1667378825.541031,1667378826.541031,1,
Partic_RC,1667378825.617031,1667378826.657031,1.0399999618530273,
Partic_RC,1667378829.021031,1667378830.021031,1,
Partic_MID,1667378829.021031,1667378830.021031,1,
Partic_LC,1667378829.025031,1667378830.025031,1,
Partic_MID,1667378841.233031,1667378842.233031,1,
Partic_RC,1667378841.237031,1667378842.237031,1,
Partic_MID,1667378855.225031,1667378856.305031,1.0800001621246338,
Partic_RC,1667378855.345031,1667378856.345031,1,
Partic_LC,1667378855.381031,1667378856.381031,1,
Partic_RC,1667378861.545031,1667378862.745031,1.2000000476837158,
Partic_MID,1667378861.545031,1667378862.665031,1.119999885559082,
Partic_LC,1667378861.609031,1667378862.689031,1.0799999237060547,
Partic_RC,1667378865.257031,1667378866.417031,1.1600000858306885,
Partic_MID,1667378865.257031,1667378866.417031,1.1600000858306885,
Partic_LC,1667378865.285031,1667378866.405031,1.119999885559082,
Partic_RT,1667378865.337031,1667378866.337031,1,
Partic_RC,1667378883.377031,1667378884.777031,1.3999998569488525,
Partic_MID,1667378883.377031,1667378884.697031,1.3199999332427979,
Partic_LC,1667378883.445031,1667378884.645031,1.2000000476837158,
Partic_RC,1667378952.785031,1667378954.025031,1.2400000095367432,
Partic_MID,1667378952.785031,1667378954.025031,1.2400000095367432,
Partic_LC,1667378952.833031,1667378954.033031,1.2000000476837158,
Partic_RC,1667378967.005031,1667378968.205031,1.1999998092651367,
Partic_MID,1667378967.005031,1667378968.165031,1.1599998474121094,
Partic_LC,1667378967.141031,1667378968.301031,1.1600000858306885,
Partic_LC,1667378972.949031,1667378973.949031,1,
Partic_RC,1667378972.949031,1667378973.949031,1,
Partic_MID,1667378972.949031,1667378973.949031,1,
Partic_RC,1667378975.865031,1667378977.065031,1.2000000476837158,
Partic_MID,1667378975.865031,1667378977.065031,1.2000000476837158,
Partic_LC,1667378975.877031,1667378976.917031,1.0399999618530273,
Partic_RC,1667379002.925031,1667379003.925031,1,
Partic_MID,1667379002.925031,1667379003.925031,1,
Partic_LC,1667379002.989031,1667379003.989031,1,
Partic_MID,1667379016.625031,1667379017.625031,1,
Partic_RC,1667379016.681031,1667379017.681031,1,
Partic_LC,1667379016.685031,1667379017.685031,1,
Partic_MID,1667379024.453031,1667379025.453031,1,
Partic_RC,1667379024.473031,1667379025.473031,1,
Partic_RC,1667379029.277031,1667379030.397031,1.1200001239776611,
Partic_MID,1667379029.277031,1667379030.397031,1.1200001239776611,
Partic_LC,1667379029.337031,1667379030.377031,1.0400002002716064,
Partic_RC,1667379033.249031,1667379034.689031,1.4399998188018799,
Partic_MID,1667379033.249031,1667379034.689031,1.4399998188018799,
Partic_LC,1667379033.257031,1667379034.617031,1.3600001335144043,
Partic_MID,1667379057.813031,1667379058.813031,1,
Partic_RC,1667379057.817031,1667379058.817031,1,
Partic_LC,1667379057.845031,1667379058.845031,1,
Partic_RT,1667379057.853031,1667379058.853031,1,
Partic_MID,1667379111.441031,1667379112.441031,1,
Partic_MID,1667379119.569031,1667379120.569031,1,
Partic_RC,1667379119.601031,1667379120.601031,1,
Partic_LC,1667379119.645031,1667379120.645031,1,
Partic_RT,1667379119.777031,1667379120.777031,1,
Partic_RC,1667379167.085031,1667379168.165031,1.0799999237060547,
Partic_MID,1667379167.085031,1667379168.125031,1.0399999618530273,
Partic_LC,1667379167.153031,1667379168.153031,1,
Partic_RC,1667379174.053031,1667379175.053031,1,
Partic_MID,1667379174.057031,1667379175.057031,1,
Partic_LC,1667379174.105031,1667379175.105031,1,
Partic_RC,1667379176.489031,1667379177.489031,1,
Partic_MID,1667379176.489031,1667379177.489031,1,
Partic_MID,1667379179.581031,1667379180.901031,1.3199999332427979,
Partic_RC,1667379179.585031,1667379180.905031,1.3199999332427979,
Partic_LC,1667379179.701031,1667379180.821031,1.1200001239776611,
Partic_RT,1667379179.805031,1667379180.805031,1,
Partic_LT,1667379179.901031,1667379180.901031,1,
Partic_RC,1667379183.705031,1667379184.745031,1.0400002002716064,
Partic_MID,1667379183.705031,1667379184.785031,1.0800001621246338,
Partic_LC,1667379183.713031,1667379184.713031,1,
Partic_RC,1667379188.389031,1667379189.389031,1,
Partic_MID,1667379188.393031,1667379189.393031,1,
Partic_MID,1667379192.229031,1667379193.229031,1,
Partic_LC,1667379192.285031,1667379193.285031,1,
Partic_RC,1667379192.285031,1667379193.285031,1,
Partic_MID,1667379195.525031,1667379197.245031,1.7200000286102295,
Partic_RC,1667379195.529031,1667379197.249031,1.7200000286102295,
Partic_LC,1667379195.573031,1667379197.173031,1.6000001430511475,
Partic_RT,1667379195.753031,1667379196.873031,1.119999885559082,
Partic_RC,1667379204.093031,1667379205.333031,1.2400000095367432,
Partic_MID,1667379204.113031,1667379205.273031,1.1600000858306885,
Partic_LC,1667379204.185031,1667379205.265031,1.0800001621246338,
Partic_RC,1667379243.133031,1667379244.213031,1.0800001621246338,
Partic_MID,1667379243.137031,1667379244.217031,1.0799999237060547,
Partic_LC,1667379243.169031,1667379244.169031,1,
Partic_RC,1667379259.325031,1667379260.405031,1.0799999237060547,
Partic_MID,1667379259.325031,1667379260.405031,1.0799999237060547,
Partic_RC,1667379265.549031,1667379266.549031,1,
Partic_MID,1667379265.549031,1667379266.549031,1,
Partic_RC,1667379275.965031,1667379277.125031,1.1600000858306885,
Partic_MID,1667379275.969031,1667379277.169031,1.1999998092651367,
Partic_LC,1667379275.981031,1667379277.141031,1.1600000858306885,
Partic_RC,1667379281.069031,1667379282.069031,1,
Partic_MID,1667379281.069031,1667379282.069031,1,
Partic_LC,1667379281.129031,1667379282.129031,1,
Partic_MID,1667379309.925031,1667379310.925031,1,
Partic_RC,1667379309.957031,1667379310.957031,1,
Partic_RC,1667379315.441031,1667379316.441031,1,
Partic_MID,1667379315.441031,1667379316.441031,1,
Partic_RC,1667379331.145031,1667379332.145031,1,
Partic_MID,1667379331.145031,1667379332.145031,1,
Partic_LC,1667379331.181031,1667379332.181031,1,
Partic_LT,1667379331.193031,1667379332.193031,1,
Partic_RT,1667379331.341031,1667379332.341031,1,
Partic_RC,1667379333.221031,1667379334.301031,1.0800001621246338,
Partic_MID,1667379333.225031,1667379334.305031,1.0800001621246338,
Partic_LC,1667379333.285031,1667379334.325031,1.0399999618530273,
Partic_RT,1667379333.289031,1667379334.289031,1,
Partic_RC,1667379349.973031,1667379350.973031,1,
Partic_MID,1667379349.977031,1667379350.977031,1,
Partic_RC,1667379353.969031,1667379355.969031,2,
Partic_MID,1667379353.969031,1667379355.969031,2,
Partic_LC,1667379354.085031,1667379355.965031,1.8799998760223389,
Partic_MID,1667379358.589031,1667379359.709031,1.1200001239776611,
Partic_RC,1667379358.649031,1667379359.689031,1.0399999618530273,
Partic_LC,1667379358.653031,1667379359.653031,1,
Partic_MID,1667379394.637031,1667379396.037031,1.3999998569488525,
Partic_RT,1667379394.673031,1667379395.993031,1.3199999332427979,
Partic_RC,1667379394.673031,1667379396.073031,1.3999998569488525,
Partic_LC,1667379394.709031,1667379396.029031,1.3199999332427979,
Partic_LT,1667379394.753031,1667379395.993031,1.2400000095367432,
Partic_RC,1667379414.445031,1667379415.445031,1,
Partic_MID,1667379414.445031,1667379415.445031,1,
Partic_LC,1667379414.533031,1667379415.533031,1,
Partic_RT,1667379414.537031,1667379415.537031,1,
Partic_RC,1667379450.569031,1667379451.569031,1,
Partic_MID,1667379450.569031,1667379451.569031,1,
Partic_MID,1667379454.985031,1667379456.545031,1.5600001811981201,
Partic_RC,1667379454.989031,1667379456.589031,1.5999999046325684,
Partic_LC,1667379455.033031,1667379456.593031,1.559999942779541,
Partic_RT,1667379455.097031,1667379456.297031,1.1999998092651367,
Partic_LT,1667379455.417031,1667379456.617031,1.2000000476837158,
Partic_RC,1667379488.345031,1667379489.345031,1,
Partic_MID,1667379488.345031,1667379489.345031,1,
Partic_LC,1667379491.949031,1667379492.949031,1,
Partic_RC,1667379491.949031,1667379492.949031,1,
Partic_MID,1667379491.949031,1667379492.949031,1,
Partic_MID,1667379494.481031,1667379495.481031,1,
Partic_RC,1667379494.485031,1667379495.485031,1,
Partic_RC,1667379499.853031,1667379500.853031,1,
Partic_MID,1667379499.857031,1667379500.857031,1,
Partic_LC,1667379499.905031,1667379500.905031,1,
Partic_RC,1667379575.801031,1667379576.801031,1,
Partic_MID,1667379575.801031,1667379576.801031,1,
Partic_LC,1667379575.885031,1667379576.885031,1,
Partic_RC,1667379589.137031,1667379590.497031,1.3599998950958252,
Partic_MID,1667379589.141031,1667379590.501031,1.3599998950958252,
Partic_LC,1667379589.337031,1667379590.497031,1.1600000858306885,
Partic_MID,1667379593.537031,1667379594.537031,1,
Partic_RC,1667379593.561031,1667379594.601031,1.0399999618530273,
Partic_LC,1667379593.693031,1667379594.693031,1,
Partic_LC,1667379600.497031,1667379601.497031,1,
Partic_MID,1667379600.529031,1667379601.609031,1.0799999237060547,
Partic_RC,1667379600.553031,1667379601.633031,1.0799999237060547,
Partic_RC,1667379604.077031,1667379605.077031,1,
Partic_MID,1667379604.077031,1667379605.077031,1,
Partic_LC,1667379604.201031,1667379605.201031,1,
Partic_RC,1667379621.253031,1667379622.493031,1.2400000095367432,
Partic_MID,1667379621.257031,1667379622.497031,1.2400000095367432,
Partic_LC,1667379621.325031,1667379622.445031,1.119999885559082,
Partic_MID,1667379624.801031,1667379625.921031,1.119999885559082,
Partic_RC,1667379624.885031,1667379625.925031,1.0399999618530273,
Partic_LC,1667379624.901031,1667379625.941031,1.0399999618530273,
Partic_RC,1667379627.801031,1667379628.801031,1,
Partic_RC,1667379639.857031,1667379640.857031,1,
Partic_MID,1667379639.885031,1667379640.885031,1,
Partic_LC,1667379639.889031,1667379640.889031,1,
Partic_RC,1667379647.333031,1667379648.333031,1,
Partic_MID,1667379647.337031,1667379648.337031,1,
Partic_RC,1667379665.873031,1667379666.873031,1,
Partic_MID,1667379665.873031,1667379666.873031,1,
Partic_LC,1667379665.905031,1667379666.905031,1,
Partic_RC,1667379676.341031,1667379677.341031,1,
Partic_MID,1667379676.405031,1667379677.405031,1,
Partic_RC,1667379686.213031,1667379687.213031,1,
Partic_MID,1667379686.241031,1667379687.241031,1,
Partic_LC,1667379686.245031,1667379687.245031,1,
Partic_RC,1667379711.533031,1667379712.533031,1,
Partic_MID,1667379711.537031,1667379712.537031,1,
Partic_LC,1667379711.565031,1667379712.565031,1,
Partic_MID,1667379727.769031,1667379728.769031,1,
Partic_MID,1667379732.501031,1667379733.541031,1.0399999618530273,
Partic_RC,1667379732.525031,1667379733.605031,1.0799999237060547,
Partic_LC,1667379732.529031,1667379733.529031,1,
Partic_RC,1667379764.257031,1667379765.257031,1,
Partic_MID,1667379764.261031,1667379765.301031,1.0400002002716064,
Partic_RC,1667379781.105031,1667379782.145031,1.0399999618530273,
Partic_MID,1667379781.109031,1667379782.149031,1.0399999618530273,
Partic_LC,1667379781.177031,1667379782.177031,1,
Partic_RC,1667379785.925031,1667379786.925031,1,
Partic_MID,1667379785.929031,1667379786.929031,1,
Partic_RC,1667379788.809031,1667379789.809031,1,
Partic_MID,1667379788.809031,1667379789.809031,1,
Partic_LC,1667379788.845031,1667379789.845031,1,
Partic_RC,1667379879.821031,1667379880.821031,1,
Partic_MID,1667379879.825031,1667379880.825031,1,
Partic_LC,1667379879.953031,1667379880.953031,1,
Partic_RC,1667379893.437031,1667379894.437031,1,
Partic_MID,1667379893.437031,1667379894.437031,1,
Partic_LC,1667379893.465031,1667379894.465031,1,
Partic_MID,1667379899.337031,1667379900.697031,1.3600001335144043,
Partic_RC,1667379899.505031,1667379900.665031,1.1599998474121094,
Partic_MID,1667379931.437031,1667379932.597031,1.1600000858306885,
Partic_RC,1667379931.441031,1667379932.601031,1.1600000858306885,
Partic_LC,1667379931.469031,1667379932.589031,1.119999885559082,
Partic_RC,1667379960.569031,1667379961.569031,1,
Partic_MID,1667379960.633031,1667379961.633031,1,
Partic_LC,1667379965.265031,1667379966.545031,1.2799999713897705,
Partic_MID,1667379965.265031,1667379966.585031,1.3199999332427979,
Partic_RC,1667379965.269031,1667379966.589031,1.3199999332427979,
Partic_RC,1667379988.413031,1667379989.413031,1,
Partic_MID,1667379988.437031,1667379989.437031,1,
Partic_LC,1667379988.469031,1667379989.469031,1,
Partic_RT,1667379988.505031,1667379989.505031,1,
Partic_MID,1667379999.997031,1667380001.117031,1.1200001239776611,
Partic_RC,1667380000.061031,1667380001.181031,1.119999885559082,
Partic_LC,1667380000.065031,1667380001.105031,1.0399999618530273,
Partic_RC,1667380023.937031,1667380025.337031,1.3999998569488525,
Partic_MID,1667380023.937031,1667380025.337031,1.3999998569488525,
Partic_LC,1667380024.021031,1667380025.341031,1.320000171661377,
Partic_RC,1667380559.421031,1667380560.421031,1,
Partic_MID,1667380559.421031,1667380560.421031,1,
Partic_LC,1667380559.445031,1667380560.445031,1,
Partic_RC,1667380598.885031,1667380599.885031,1,
Partic_MID,1667380598.885031,1667380599.885031,1,
Partic_LC,1667380598.901031,1667380599.901031,1,
Partic_RC,1667380658.825031,1667380659.825031,1,
Partic_MID,1667380658.829031,1667380659.829031,1,
Partic_LC,1667380658.897031,1667380659.897031,1,
Partic_MID,1667380920.845031,1667380921.845031,1,
Partic_LC,1667380920.849031,1667380921.849031,1,
Partic_RC,1667380920.897031,1667380921.897031,1,
Partic_MID,1667381535.217031,1667381536.377031,1.1600000858306885,
Partic_LC,1667381535.285031,1667381536.285031,1,
Partic_RC,1667381535.285031,1667381536.405031,1.119999885559082,
Partic_RT,1667381535.513031,1667381536.513031,1,
Partic_MID,1667381547.649031,1667381548.809031,1.1600000858306885,
Partic_RC,1667381547.709031,1667381548.829031,1.119999885559082,
Partic_LC,1667381547.909031,1667381548.909031,1,
Partic_RC,1667381610.877031,1667381611.877031,1,
Partic_MID,1667381610.877031,1667381611.877031,1,
Partic_LC,1667381610.885031,1667381611.885031,1,
Partic_RC,1667381614.365031,1667381615.365031,1,
Partic_MID,1667381614.369031,1667381615.369031,1,
Partic_LC,1667381614.413031,1667381615.413031,1,
Partic_RC,1667381617.805031,1667381618.805031,1,
Partic_MID,1667381617.805031,1667381618.805031,1,
Partic_LC,1667381617.813031,1667381618.813031,1,
Partic_MID,1667381699.601031,1667381700.641031,1.0399999618530273,
Partic_RC,1667381699.613031,1667381700.653031,1.0400002002716064,
Partic_LC,1667381699.633031,1667381700.633031,1,
Partic_RT,1667381699.637031,1667381700.677031,1.0399999618530273,
Partic_RC,1667381743.137031,1667381744.697031,1.559999942779541,
Partic_MID,1667381743.137031,1667381744.697031,1.559999942779541,
Partic_LC,1667381743.325031,1667381744.645031,1.3199999332427979,
Partic_MID,1667381758.585031,1667381759.585031,1,
Partic_RC,1667381758.617031,1667381759.617031,1,
Partic_LC,1667381758.657031,1667381759.657031,1,
Partic_RC,1667381762.637031,1667381764.157031,1.5199999809265137,
Partic_MID,1667381762.637031,1667381764.117031,1.4800000190734863,
Partic_LC,1667381762.669031,1667381763.989031,1.320000171661377,
Partic_RT,1667381762.741031,1667381763.981031,1.2400000095367432,
Partic_RC,1667381788.289031,1667381789.289031,1,
Partic_MID,1667381788.289031,1667381789.289031,1,
Partic_RC,1667381797.733031,1667381798.733031,1,
Partic_MID,1667381797.733031,1667381798.733031,1,
Partic_RC,1667381801.389031,1667381802.429031,1.0399999618530273,
Partic_MID,1667381801.389031,1667381802.429031,1.0399999618530273,
Partic_LC,1667381801.397031,1667381802.397031,1,
Partic_RC,1667381811.465031,1667381812.465031,1,
Partic_MID,1667381811.581031,1667381812.581031,1,
Partic_RC,1667381823.645031,1667381824.885031,1.2400000095367432,
Partic_MID,1667381823.649031,1667381824.889031,1.2400000095367432,
Partic_LC,1667381823.689031,1667381824.689031,1,
Partic_RC,1667381834.689031,1667381836.409031,1.7200000286102295,
Partic_MID,1667381834.693031,1667381836.413031,1.7200000286102295,
Partic_LC,1667381834.785031,1667381836.305031,1.5199999809265137,
Partic_RC,1667381879.853031,1667381880.853031,1,
Partic_MID,1667381879.853031,1667381880.853031,1,
Partic_LC,1667381879.857031,1667381880.857031,1,
Partic_RC,1667382012.025031,1667382013.025031,1,
Partic_MID,1667382012.025031,1667382013.025031,1,
Partic_RC,1667382114.465031,1667382115.465031,1,
Partic_MID,1667382114.465031,1667382115.465031,1,
Partic_RC,1667382121.281031,1667382122.281031,1,
Partic_MID,1667382121.281031,1667382122.281031,1,
Partic_LC,1667382121.337031,1667382122.337031,1,
Partic_RC,1667382128.153031,1667382129.153031,1,
Partic_MID,1667382128.153031,1667382129.153031,1,
Partic_RC,1667382162.373031,1667382163.373031,1,
Partic_MID,1667382162.373031,1667382163.373031,1,
Partic_RC,1667382176.453031,1667382177.453031,1,
Partic_MID,1667382176.453031,1667382177.453031,1,
Partic_RC,1667382181.245031,1667382182.245031,1,
Partic_MID,1667382181.249031,1667382182.249031,1,
Partic_LC,1667382181.293031,1667382182.293031,1,
Partic_RC,1667382194.997031,1667382195.997031,1,
Partic_MID,1667382194.997031,1667382195.997031,1,
Partic_LC,1667382197.889031,1667382199.489031,1.6000001430511475,
Partic_RC,1667382197.889031,1667382199.489031,1.6000001430511475,
Partic_MID,1667382197.889031,1667382199.489031,1.6000001430511475,
Partic_RT,1667382198.089031,1667382199.169031,1.0799999237060547,
Partic_RC,1667382209.533031,1667382210.693031,1.1600000858306885,
Partic_MID,1667382209.533031,1667382210.693031,1.1600000858306885,
Partic_LC,1667382209.597031,1667382210.597031,1,
Partic_RC,1667382221.453031,1667382222.453031,1,
Partic_MID,1667382221.481031,1667382222.481031,1,
Partic_RC,1667382224.157031,1667382225.317031,1.1599998474121094,
Partic_MID,1667382224.157031,1667382225.317031,1.1599998474121094,
Partic_LC,1667382224.193031,1667382225.193031,1,
Partic_RC,1667382303.773031,1667382304.773031,1,
Partic_MID,1667382303.777031,1667382304.777031,1,
